tahun_anggaran,kd_klpd,nama_klpd,jenis_klpd,kd_satker,kd_program,kd_kegiatan,kd_subkegiatan,kd_subkegiatan_str,nama_subkegiatan,pagu_subkegiatan,kd_subkegiatan_lokal,is_deleted,_event_date
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626947,13243655,14995135,"1.05.02.2.01.0012","Peningkatan Kapasitas SDM Pol PP melalui Uji Kompetensi  untuk usulan perpindahan jabatan ke jabatan fungsional Pol PP, Promosi dan  kenaikan jenjang jabatan",42079600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243657,14995136,"1.05.01.2.06.0008","Fasilitasi Kunjungan Tamu",44930800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243660,14995137,"1.05.01.2.02.0005","Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD",20320000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626947,13243662,14995138,"1.05.02.2.02.0008","Dukungan Pelaksanaan Sidang atas Pelanggaran Peraturan Daerah",18360000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243657,14995139,"1.05.01.2.06.0004","Penyediaan Bahan Logistik Kantor",395051600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626947,13243655,14995140,"1.05.02.2.01.0014","Peningkatan Kapasitas SDM Satuan Polisi Pamong Praja dan Satlinmas melalui Pelatihan Teknis Satpol PP dan Satlinmas",280007600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243658,14995141,"1.05.01.2.01.0002","Koordinasi dan Penyusunan Dokumen RKA-SKPD",14999600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243663,14995142,"1.05.01.2.08.0003","Penyediaan Jasa Peralatan dan Perlengkapan Kantor",49999600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243658,14995143,"1.05.01.2.01.0009","Pelaksanaan Pengumpulan Data Statistik Sektoral Daerah",9999600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626947,13243662,14995144,"1.05.02.2.02.0007","Penyelidikan terhadap dugaan Pelanggaran Peraturan Daerah dan Peraturan Kepala Daerah",23800000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626947,13243664,14995145,"1.05.02.2.03.0003","Kerja Sama Antar Lembaga dan Kemitraan dalam Pelaksanaan Penegakan Peraturan Daerah",24954000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626947,13243655,14995146,"1.05.02.2.01.0004","Pemberdayaan Perlindungan Masyarakat dalam rangka Ketentraman dan Ketertiban Umum",24497518100,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626947,13243664,14995147,"1.05.02.2.03.0006","Pengembangan Kapasitas dan Karier PPNS",33295109,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243659,14995148,"1.05.01.2.05.0002","Pengadaan Pakaian Dinas beserta Atribut Kelengkapannya",99999800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243661,14995149,"1.05.01.2.03.0005","Rekonsiliasi dan Penyusunan Laporan Barang Milik Daerah pada SKPD",10749600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243656,14995150,"1.05.01.2.09.0006","Pemeliharaan Peralatan dan Mesin Lainnya",49999600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243657,14995151,"1.05.01.2.06.0009","Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD",190191800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243658,14995152,"1.05.01.2.01.0008","Penyelenggaraan Walidata Pendukung Statistik Sektoral Daerah",9999600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243659,14995153,"1.05.01.2.05.0005","Monitoring, Evaluasi, dan Penilaian Kinerja Pegawai",18199600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243665,14995154,"1.05.01.2.07.0006","Pengadaan Peralatan dan Mesin Lainnya",104094400,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626947,13243655,14995155,"1.05.02.2.01.0006","Kerja Sama antar Lembaga dan Kemitraan dalam Teknik Pencegahan dan Penanganan Gangguan Ketentraman dan Ketertiban Umum",7894092300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626947,13243655,14995156,"1.05.02.2.01.0003","Koordinasi Penyelenggaraan Ketentraman dan Ketertiban Umum serta Perlindungan Masyarakat Tingkat Kabupaten/Kota",109208000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626947,13243662,14995157,"1.05.02.2.02.0012","Pengawasan Atas Kepatuhan Terhadap Pelaksanaan Peraturan Daerah dan Peraturan Kepala Daerah",277500200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626947,13243655,14995158,"1.05.02.2.01.0011","Pembentukan Tim Penilai angka kredit dan Sekretariat Pengelolaan Jabatan Fungsional Pol PP",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243663,14995159,"1.05.01.2.08.0004","Penyediaan Jasa Pelayanan Umum Kantor",14866546080,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626947,13243655,14995160,"1.05.02.2.01.0016","Penindakan Atas Gangguan Ketenteraman dan Ketertiban Umum berdasarkan Perda dan Perkada Melalui Penertiban dan Penanganan Unjuk Rasa dan Kerusuhan Massa",149760000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243657,14995161,"1.05.01.2.06.0006","Penyediaan Bahan Bacaan dan Peraturan Perundang-undangan",50999000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243663,14995162,"1.05.01.2.08.0002","Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik",74935000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243656,14995163,"1.05.01.2.09.0005","Pemeliharaan Mebel",10000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60428,2626948,13243665,14995164,"1.05.01.2.07.0005","Pengadaan Mebel",15092100,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60412,2620487,13226851,15009664,"4.02.01.2.06.0003","Penyediaan Peralatan Rumah Tangga",672320000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250879,15012861,"7.01.01.2.09.0002","Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",28000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250880,15012862,"7.01.01.2.06.0003","Penyediaan Peralatan Rumah Tangga",4999125,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250880,15012863,"7.01.01.2.06.0002","Penyediaan Peralatan dan Perlengkapan Kantor",120071400,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250881,15012864,"7.01.01.2.02.0005","Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD",850000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250882,15012865,"7.01.01.2.05.0004","Koordinasi dan Pelaksanaan Sistem Informasi Kepegawaian",6200000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250883,15012866,"7.01.01.2.07.0005","Pengadaan Mebel",58512948,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250880,15012867,"7.01.01.2.06.0005","Penyediaan Barang Cetakan dan Penggandaan",9694200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250884,15012868,"7.01.01.2.01.0006","Koordinasi dan Penyusunan Laporan Capaian Kinerja dan Ikhtisar Realisasi Kinerja SKPD",17264000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250883,15012869,"7.01.01.2.07.0006","Pengadaan Peralatan dan Mesin Lainnya",6377000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250880,15012870,"7.01.01.2.06.0006","Penyediaan Bahan Bacaan dan Peraturan Perundang-undangan",1794000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250881,15012871,"7.01.01.2.02.0007","Koordinasi dan Penyusunan Laporan Keuangan Bulanan/ Triwulanan/ Semesteran SKPD",3579600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250885,15012872,"7.01.01.2.03.0005","Rekonsiliasi dan Penyusunan Laporan Barang Milik Daerah pada SKPD",1175000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250884,15012873,"7.01.01.2.01.0004","Koordinasi dan Penyusunan DPA-SKPD",1489600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250879,15012874,"7.01.01.2.09.0006","Pemeliharaan Peralatan dan Mesin Lainnya",8520000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629977,13250886,15012875,"7.01.02.2.02.0002","Fasilitasi Percepatan Pencapaian Standar Pelayanan Minimal di Wilayah Kecamatan",2910000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250880,15012876,"7.01.01.2.06.0001","Penyediaan Komponen Instalasi\n\nListrik/Penerangan Bangunan Kantor",9986739,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250884,15012877,"7.01.01.2.01.0001","Penyusunan Dokumen Perencanaan Perangkat Daerah",2000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250884,15012878,"7.01.01.2.01.0002","Koordinasi dan Penyusunan Dokumen RKA-SKPD",2510000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250887,15012879,"7.01.01.2.08.0004","Penyediaan Jasa Pelayanan Umum Kantor",200492000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629977,13250888,15012880,"7.01.02.2.04.0003","Pelaksanaan Urusan Pemerintahan yang Terkait dengan Kewenangan Lain yang Dilimpahkan",169011200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629978,13250889,15012881,"7.01.05.2.01.0007","Pelaksanaan Semua Urusan Pemerintahan yang Bukan Merupakan Kewenangan Daerah dan Tidak Dilaksanakan oleh Instansi Vertikal",37431200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629977,13250886,15012882,"7.01.02.2.02.0003","Peningkatan Efektifitas Pelaksanaan Pelayanan kepada Masyarakat di Wilayah Kecamatan",5915000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629979,13250890,15012883,"7.01.03.2.01.0003","Peningkatan Efektifitas Kegiatan Pemberdayaan Masyarakat di Wilayah Kecamatan",25915300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250880,15012884,"7.01.01.2.06.0004","Penyediaan Bahan Logistik Kantor",25750000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250884,15012885,"7.01.01.2.01.0009","Pelaksanaan Pengumpulan Data Statistik Sektoral Daerah",850000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629979,13250890,15012886,"7.01.03.2.01.0001","Peningkatan Partisipasi Masyarakat dalam Forum Musyawarah Perencanaan Pembangunan di Desa",5400000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629978,13250889,15012887,"7.01.05.2.01.0008","Pelaksanaan Tugas Forum Koordinasi Pimpinan di Kecamatan",45370000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250882,15012888,"7.01.01.2.05.0002","Pengadaan Pakaian Dinas beserta Atribut Kelengkapannya",20000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250887,15012889,"7.01.01.2.08.0002","Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik",42556350,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629980,13250891,15012890,"7.01.04.2.02.0001","Koordinasi/Sinergi dengan Perangkat Daerah yang Tugas dan Fungsinya di Bidang Penegakan Peraturan Perundang-Undangan dan/atau Kepolisian Negara Republik Indonesia",31680000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629980,13250892,15012891,"7.01.04.2.01.0002","Harmonisasi Hubungan dengan Tokoh Agama dan Tokoh Masyarakat",19898600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629979,13250893,15012892,"7.01.03.2.06.0010","Pelatihan Keluarga Tanggap Bencana Alam",8780300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629981,13250894,15012893,"7.01.06.2.01.0002","Fasilitasi Administrasi Tata Pemerintahan Desa",13650900,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629981,13250894,15012894,"7.01.06.2.01.0003","Fasilitasi Pengelolaan Keuangan Desa dan Pendayagunaan Aset Desa",21507900,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629979,13250895,15012895,"7.01.03.2.03.0001","Penyelenggaraan Lembaga Kemasyarakatan",16208900,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629979,13250893,15012896,"7.01.03.2.06.0007","Penumbuhan Kesadaran Keluarga dalam Peningkatan Derajat Kesehatan Keluarga dan Lingkungan dengan Menerapkan Perilaku Hidup Bersih dan Sehat",8780300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629979,13250895,15012897,"7.01.03.2.03.0005","Fasilitasi Pemanfaatan Teknologi Tepat Guna",7745300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629977,13250896,15012898,"7.01.02.2.03.0001","Koordinasi/Sinergi dengan Perangkat Daerah dan/atau Instansi Vertikal yang Terkait dalam Pemeliharaan Sarana dan Prasarana Pelayanan Umum",19050600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629981,13250894,15012899,"7.01.06.2.01.0009","Fasilitasi Sinkronisasi Perencanaan Pembangunan Daerah dengan Pembangunan Desa",36919600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629979,13250893,15012900,"7.01.03.2.06.0003","Peningkatan Ketahanan Pangan Keluarga",8780300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629979,13250893,15012901,"7.01.03.2.06.0008","Penumbuhan Kesadaran Keluarga dalam Peningkatan Taraf Hidup Keluarga Melalui Kehidupan Berkoperasi dan Pengembangan Ekonomi Lainnya",8780300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629979,13250895,15012902,"7.01.03.2.03.0004","Fasilitasi Pengembangan Usaha Ekonomi Masyarakat",7461300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629979,13250893,15012903,"7.01.03.2.06.0005","Peningkatan Kesadaran Keluarga dalam Mewujudkan Rumah Sehat dan Layak Huni serta Kesadaran Hukum tentang Kepemilikan Rumah",8780300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629979,13250895,15012904,"7.01.03.2.03.0002","Peningkatan Kapasitas Lembaga Kemasyarakatan",25477600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629979,13250893,15012905,"7.01.03.2.06.0001","Pembentukan dan Penumbuhan Karakter Keluarga Melalui Peningkatan Kesadaran Masyarakat akan Pentingnya Penghayatan dan Pengamalan Pancasila dalam Semua Aspek Kehidupan Bermasyarakat, Berbangsa, dan Bernegara",8100300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629979,13250893,15012906,"7.01.03.2.06.0012","Penumbuhan dan Peningkatan Kesadaran Keluarga dalam Keterlibatan Perencanaan Kehidupan Menuju Keluarga Berkualitas",8780300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629979,13250893,15012907,"7.01.03.2.06.0011","Pelatihan Keluarga Tanggap Bencana Rumah Tangga",8100300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629979,13250893,15012908,"7.01.03.2.06.0006","Peningkatan Kesadaran Keluarga dalam Peningkatan Pendidikan dan Keterampilan untuk Mewujudkan Sumber Daya Manusia yang Berkualitas dan Berdaya Saing",8100300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250880,15012909,"7.01.01.2.06.0010","Penatausahaan Arsip Dinamis pada SKPD",4810000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629980,13250892,15012910,"7.01.04.2.01.0001","Sinergitas dengan Kepolisian Negara Republik Indonesia, Tentara Nasional Indonesia dan Instansi Vertikal di Wilayah Kecamatan",19978600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250882,15012911,"7.01.01.2.05.0010","Sosialisasi Peraturan Perundang-Undangan",5550600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250880,15012912,"7.01.01.2.06.0009","Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD",27898250,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629981,13250894,15012913,"7.01.06.2.01.0016","Fasilitasi Penyusunan Program dan Pelaksanaan Pemberdayaan Masyarakat Desa",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250884,15012914,"7.01.01.2.01.0008","Penyelenggaraan Walidata Pendukung Statistik Sektoral Daerah",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629981,13250894,15012915,"7.01.06.2.01.0012","Fasilitasi Pelaksanaan Tugas, Fungsi, dan Kewajiban Lembaga Kemasyarakatan",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250883,15012916,"7.01.01.2.07.0010","Pengadaan Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya",195000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60502,2629976,13250879,15012917,"7.01.01.2.09.0009","Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya",87152700,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310654,15133914,"7.01.01.2.09.0002","Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan",52640000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310655,15133915,"7.01.01.2.06.0002","Penyediaan Peralatan dan Perlengkapan Kantor",75755395,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652251,13310656,15133916,"7.01.02.2.04.0003","Pelaksanaan Urusan Pemerintahan yang Terkait dengan Kewenangan Lain yang Dilimpahkan",201567700,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652252,13310657,15133917,"7.01.05.2.01.0007","Pelaksanaan Semua Urusan Pemerintahan yang Bukan Merupakan Kewenangan Daerah dan Tidak Dilaksanakan oleh Instansi Vertikal",17155500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310655,15133918,"7.01.01.2.06.0003","Penyediaan Peralatan Rumah Tangga",477200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310658,15133919,"7.01.01.2.08.0004","Penyediaan Jasa Pelayanan Umum Kantor",271529600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310654,15133920,"7.01.01.2.09.0009","Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya",25268500,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310655,15133921,"7.01.01.2.06.0001","Penyediaan Komponen Instalasi\n\nListrik/Penerangan Bangunan Kantor",4066200,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652252,13310657,15133922,"7.01.05.2.01.0002","Fasilitasi, Koordinasi dan Pembinaan (Bimtek, Sosialisasi, Konsultasi) Wawasan Kebangsaan dan Ketahanan Nasional",59009800,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310659,15133923,"7.01.01.2.01.0004","Koordinasi dan Penyusunan DPA-SKPD",6611400,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310660,15133924,"7.01.01.2.07.0005","Pengadaan Mebel",0,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310659,15133925,"7.01.01.2.01.0002","Koordinasi dan Penyusunan Dokumen RKA-SKPD",7643330,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310658,15133926,"7.01.01.2.08.0001","Penyediaan Jasa Surat Menyurat",2360000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652253,13310661,15133927,"7.01.06.2.01.0003","Fasilitasi Pengelolaan Keuangan Desa dan Pendayagunaan Aset Desa",17020000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652251,13310662,15133928,"7.01.02.2.03.0001","Koordinasi/Sinergi dengan Perangkat Daerah dan/atau Instansi Vertikal yang Terkait dalam Pemeliharaan Sarana dan Prasarana Pelayanan Umum",21120000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652251,13310663,15133929,"7.01.02.2.01.0002","Peningkatan Efektifitas Kegiatan Pemerintahan di Tingkat Kecamatan",25060000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652254,13310664,15133930,"7.01.03.2.06.0003","Peningkatan Ketahanan Pangan Keluarga",4540000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652254,13310664,15133931,"7.01.03.2.06.0006","Peningkatan Kesadaran Keluarga dalam Peningkatan Pendidikan dan Keterampilan untuk Mewujudkan Sumber Daya Manusia yang Berkualitas dan Berdaya Saing",5050000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652254,13310665,15133932,"7.01.03.2.01.0003","Peningkatan Efektifitas Kegiatan Pemberdayaan Masyarakat di Wilayah Kecamatan",6585000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652254,13310664,15133933,"7.01.03.2.06.0001","Pembentukan dan Penumbuhan Karakter Keluarga Melalui Peningkatan Kesadaran Masyarakat akan Pentingnya Penghayatan dan Pengamalan Pancasila dalam Semua Aspek Kehidupan Bermasyarakat, Berbangsa, dan Bernegara",5050000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652253,13310661,15133934,"7.01.06.2.01.0002","Fasilitasi Administrasi Tata Pemerintahan Desa",5800000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652255,13310666,15133935,"7.01.04.2.01.0001","Sinergitas dengan Kepolisian Negara Republik Indonesia, Tentara Nasional Indonesia dan Instansi Vertikal di Wilayah Kecamatan",42524940,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652254,13310667,15133936,"7.01.03.2.03.0005","Fasilitasi Pemanfaatan Teknologi Tepat Guna",2940000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652254,13310664,15133937,"7.01.03.2.06.0011","Pelatihan Keluarga Tanggap Bencana Rumah Tangga",15795300,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652254,13310664,15133938,"7.01.03.2.06.0008","Penumbuhan Kesadaran Keluarga dalam Peningkatan Taraf Hidup Keluarga Melalui Kehidupan Berkoperasi dan Pengembangan Ekonomi Lainnya",4540000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652254,13310667,15133939,"7.01.03.2.03.0004","Fasilitasi Pengembangan Usaha Ekonomi Masyarakat",16170000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652253,13310661,15133940,"7.01.06.2.01.0009","Fasilitasi Sinkronisasi Perencanaan Pembangunan Daerah dengan Pembangunan Desa",37018000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652252,13310657,15133941,"7.01.05.2.01.0008","Pelaksanaan Tugas Forum Koordinasi Pimpinan di Kecamatan",23200000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310655,15133942,"7.01.01.2.06.0008","Fasilitasi Kunjungan Tamu",18000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652255,13310668,15133943,"7.01.04.2.02.0001","Koordinasi/Sinergi dengan Perangkat Daerah yang Tugas dan Fungsinya di Bidang Penegakan Peraturan Perundang-Undangan dan/atau Kepolisian Negara Republik Indonesia",2200000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310669,15133944,"7.01.01.2.05.0002","Pengadaan Pakaian Dinas beserta Atribut Kelengkapannya",18000000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310658,15133945,"7.01.01.2.08.0002","Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik",20036365,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310669,15133946,"7.01.01.2.05.0010","Sosialisasi Peraturan Perundang-Undangan",11021600,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652254,13310664,15133947,"7.01.03.2.06.0007","Penumbuhan Kesadaran Keluarga dalam Peningkatan Derajat Kesehatan Keluarga dan Lingkungan dengan Menerapkan Perilaku Hidup Bersih dan Sehat",11777659,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310654,15133948,"7.01.01.2.09.0006","Pemeliharaan Peralatan dan Mesin Lainnya",9880000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310659,15133949,"7.01.01.2.01.0009","Pelaksanaan Pengumpulan Data Statistik Sektoral Daerah",340000,0,false,"2025-10-10"
2025,"D107","Kab. Bandung","KABUPATEN",60498,2652250,13310655,15133950,"7.01.01.2.06.0009","Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD",5447031,0,false,"2025-10-10"
